measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,United States of America,Female,All ages,Opioid use disorders,Rate,2008,4.841470416755423,5.034166771737709,4.6349043017456815
Deaths,United States of America,Both,All ages,Opioid use disorders,Rate,2008,7.11925903500894,7.375972498689982,6.8782491653280164
Deaths,United States of America,Male,All ages,Opioid use disorders,Rate,2009,9.61757395698371,9.979424131201558,9.262490037294222
Deaths,United States of America,Female,All ages,Opioid use disorders,Rate,2009,5.233540552363631,5.40857077845209,5.037445812229043
Deaths,United States of America,Both,All ages,Opioid use disorders,Rate,2009,7.391684470881116,7.642542364093728,7.1501678292710364
Deaths,United States of America,Male,All ages,Opioid use disorders,Rate,2007,9.359084816057772,9.760005366456129,8.962800651452435
Deaths,United States of America,Female,All ages,Opioid use disorders,Rate,2007,4.519699468862643,4.70289806208352,4.336051650379424
Deaths,United States of America,Both,All ages,Opioid use disorders,Rate,2007,6.90177271879395,7.162392886326952,6.652013538261321
Deaths,United States of America,Male,All ages,Opioid use disorders,Rate,2010,9.916248379474556,10.49176902456306,9.501138800340707
Deaths,United States of America,Female,All ages,Opioid use disorders,Rate,2010,5.5674237838072225,5.7452496007124525,5.380492665275921
Deaths,United States of America,Both,All ages,Opioid use disorders,Rate,2010,7.708233737197556,8.049390743256488,7.43714654597463
Deaths,United States of America,Male,All ages,Opioid use disorders,Rate,2011,10.543969531987642,11.226388642115314,10.103382278807564
Deaths,United States of America,Female,All ages,Opioid use disorders,Rate,2011,5.926847541782418,6.090320106271256,5.753692787436327
Deaths,United States of America,Both,All ages,Opioid use disorders,Rate,2011,8.199710732112036,8.579362543523288,7.921942122634833
Deaths,United States of America,Male,All ages,Opioid use disorders,Rate,2012,11.204383673237302,12.047974671401384,10.694008515652403
Deaths,United States of America,Female,All ages,Opioid use disorders,Rate,2012,6.206149973320011,6.384099060182147,6.035432461829665
Deaths,United States of America,Both,All ages,Opioid use disorders,Rate,2012,8.666591618779698,9.113918997343278,8.339142198849515
Deaths,United States of America,Male,All ages,Opioid use disorders,Rate,2013,12.185066993136665,13.182068967073423,11.56196736806339
Deaths,United States of America,Female,All ages,Opioid use disorders,Rate,2013,6.558353389577923,6.777028794729629,6.363879404522664
Deaths,United States of America,Both,All ages,Opioid use disorders,Rate,2013,9.328102464025353,9.832519753516605,8.945818418996017
Deaths,United States of America,Male,All ages,Opioid use disorders,Rate,2014,13.50697276469448,14.649132330432199,12.768402378601396
Deaths,United States of America,Female,All ages,Opioid use disorders,Rate,2014,7.031828298413304,7.304614559847005,6.800247845382739
Deaths,United States of America,Both,All ages,Opioid use disorders,Rate,2014,10.219108388368007,10.783410623128171,9.783345527955255
Deaths,United States of America,Male,All ages,Opioid use disorders,Rate,2015,15.332056870095197,16.515820641908434,14.557651907733067
Deaths,United States of America,Female,All ages,Opioid use disorders,Rate,2015,7.594850205443412,7.936898847945004,7.302804208628985
Deaths,United States of America,Both,All ages,Opioid use disorders,Rate,2015,11.403154399266745,11.980476118976453,10.955940120239132
Deaths,United States of America,Male,All ages,Opioid use disorders,Rate,2016,17.573137188342546,18.705356253490976,16.87762273097603
Deaths,United States of America,Female,All ages,Opioid use disorders,Rate,2016,8.264313063470391,8.673890001953227,7.903646303083019
Deaths,United States of America,Both,All ages,Opioid use disorders,Rate,2016,12.84563478585982,13.390936240641294,12.417513178978352
Deaths,United States of America,Male,All ages,Opioid use disorders,Rate,2017,19.080817228274295,20.417934849293076,18.26447800239409
Deaths,United States of America,Female,All ages,Opioid use disorders,Rate,2017,8.326193522331664,8.977356412495263,7.8233471833258035
Deaths,United States of America,Both,All ages,Opioid use disorders,Rate,2017,13.618017854813237,14.187615547018066,13.120391544977585
Deaths,United States of America,Male,All ages,Opioid use disorders,Rate,2018,19.645216584969916,20.816254384366648,18.759611762583752
Deaths,United States of America,Female,All ages,Opioid use disorders,Rate,2018,8.410514538439427,9.141447569918832,7.841248663783544
Deaths,United States of America,Both,All ages,Opioid use disorders,Rate,2018,13.937002686703151,14.460573326600048,13.3957508261953
Deaths,United States of America,Male,All ages,Opioid use disorders,Rate,2019,20.590959694246113,21.910147270448192,19.4924985652248
Deaths,United States of America,Female,All ages,Opioid use disorders,Rate,2019,8.474252810127958,9.24125588897504,7.896294267846333
Deaths,United States of America,Both,All ages,Opioid use disorders,Rate,2019,14.432847837965285,15.014081950259763,13.838870778362615
