measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Ohio,Both,40-44 years,Opioid use disorders,Rate,1990,2.0846213600807015,2.963688404564369,1.3933766692003562
Deaths,Ohio,Both,45-49 years,Opioid use disorders,Rate,1990,1.220552602944724,1.783114317777871,0.7899118829760351
Deaths,Ohio,Both,50-54 years,Opioid use disorders,Rate,1990,0.8467079101098661,1.1450619309356025,0.5875127011166323
Deaths,Ohio,Both,55-59 years,Opioid use disorders,Rate,1990,0.7958798711906319,1.0891338696341941,0.5493538236031106
Deaths,Ohio,Both,60-64 years,Opioid use disorders,Rate,1990,0.6966434565030208,0.9240322385909885,0.5035748554274038
Deaths,South Dakota,Both,15-19 years,Opioid use disorders,Rate,1990,0.2666264180126795,0.40233765563018925,0.16394716019158753
Deaths,South Dakota,Both,20-24 years,Opioid use disorders,Rate,1990,0.633981283769507,0.9294146815573289,0.4116104989709442
Deaths,South Dakota,Both,25-29 years,Opioid use disorders,Rate,1990,0.9151473556286348,1.3238588026208675,0.6000841142140929
Deaths,South Dakota,Both,30-34 years,Opioid use disorders,Rate,1990,1.0028666960190775,1.4184143646605785,0.6919415323732645
Deaths,South Dakota,Both,35-39 years,Opioid use disorders,Rate,1990,1.006275099970341,1.4064135425767257,0.6979797886140537
Deaths,South Dakota,Both,40-44 years,Opioid use disorders,Rate,1990,1.0453614304863983,1.3954509318932482,0.7738915772503947
Deaths,South Dakota,Both,45-49 years,Opioid use disorders,Rate,1990,1.072704661158059,1.3815291036688326,0.7940773117781664
Deaths,South Dakota,Both,50-54 years,Opioid use disorders,Rate,1990,0.8029333805767773,1.0377516945724234,0.6044065689718432
Deaths,South Dakota,Both,55-59 years,Opioid use disorders,Rate,1990,0.6071507703890298,0.8853671548984078,0.39490300025925107
Deaths,South Dakota,Both,60-64 years,Opioid use disorders,Rate,1990,0.3743255568905513,0.5017295397885723,0.2644614540228729
Deaths,Hawaii,Both,15-19 years,Opioid use disorders,Rate,1992,0.45953994852165,0.7079013312617255,0.27465323983696216
Deaths,Hawaii,Both,20-24 years,Opioid use disorders,Rate,1992,1.3215538285156798,1.9434967843425097,0.8698468789479853
Deaths,Hawaii,Both,25-29 years,Opioid use disorders,Rate,1992,2.059984675857182,2.870953479291541,1.407831403354493
Deaths,Hawaii,Both,30-34 years,Opioid use disorders,Rate,1992,2.3272961937821295,3.2322584135218553,1.600559914499359
Deaths,Hawaii,Both,35-39 years,Opioid use disorders,Rate,1992,2.7237154213165127,3.823278396153948,1.8601937100326038
Deaths,Hawaii,Both,40-44 years,Opioid use disorders,Rate,1992,3.0299397226053904,4.0952660460466,2.1716158863402217
Deaths,Hawaii,Both,45-49 years,Opioid use disorders,Rate,1992,2.5576910270091937,3.72731100983013,1.67510646265034
Deaths,Hawaii,Both,50-54 years,Opioid use disorders,Rate,1992,1.8941285428603845,2.6040315717931573,1.3182390729981293
Deaths,Hawaii,Both,55-59 years,Opioid use disorders,Rate,1992,1.286110856886909,1.8496942181539833,0.8782802355432736
Deaths,Hawaii,Both,60-64 years,Opioid use disorders,Rate,1992,0.7991152138031562,1.1298350074246972,0.544020801786533
Deaths,North Dakota,Both,15-19 years,Opioid use disorders,Rate,1990,0.1877655112530633,0.28981169135958285,0.1153819041843166
Deaths,North Dakota,Both,20-24 years,Opioid use disorders,Rate,1990,0.5707470374011593,0.8203892315549217,0.37569210976198847
Deaths,North Dakota,Both,25-29 years,Opioid use disorders,Rate,1990,0.7112674803321261,1.0210433352224846,0.48267974123194496
Deaths,North Dakota,Both,30-34 years,Opioid use disorders,Rate,1990,0.7436097072662919,1.0642434053289325,0.5214945475718874
Deaths,North Dakota,Both,35-39 years,Opioid use disorders,Rate,1990,0.8999510527987622,1.2610992315730112,0.6234534099138085
Deaths,North Dakota,Both,40-44 years,Opioid use disorders,Rate,1990,1.0264269566215092,1.4393250109843916,0.6949757403805827
Deaths,North Dakota,Both,45-49 years,Opioid use disorders,Rate,1990,1.0115361671446486,1.4174105852722036,0.6805633615678616
Deaths,North Dakota,Both,50-54 years,Opioid use disorders,Rate,1990,0.735686138910645,1.034097864188847,0.5064790395214942
Deaths,North Dakota,Both,55-59 years,Opioid use disorders,Rate,1990,0.5803923905251354,0.8426845562318119,0.39168404522750006
Deaths,North Dakota,Both,60-64 years,Opioid use disorders,Rate,1990,0.3799828520422014,0.5332199557710364,0.2660803852239377
Deaths,New Hampshire,Both,15-19 years,Opioid use disorders,Rate,1991,0.537283920873953,0.8004496766810297,0.3370862947884081
Deaths,New Hampshire,Both,20-24 years,Opioid use disorders,Rate,1991,1.342377187052395,1.9854648755657534,0.906255946878964
Deaths,New Hampshire,Both,25-29 years,Opioid use disorders,Rate,1991,1.9161069882637096,2.703826547080221,1.283721325738057
Deaths,New Hampshire,Both,30-34 years,Opioid use disorders,Rate,1991,1.8751736672727595,2.564612149360918,1.3291924650384008
Deaths,New Hampshire,Both,35-39 years,Opioid use disorders,Rate,1991,2.158212384425879,3.02824016275143,1.4888956272213925
Deaths,New Hampshire,Both,40-44 years,Opioid use disorders,Rate,1991,2.3228369207443382,3.2283154924967685,1.632812013699972
Deaths,New Hampshire,Both,45-49 years,Opioid use disorders,Rate,1991,2.121740116712544,2.98810446058562,1.4803193501692347
Deaths,New Hampshire,Both,50-54 years,Opioid use disorders,Rate,1991,2.096798930637142,2.9011504901494223,1.4953784228042462
Deaths,New Hampshire,Both,55-59 years,Opioid use disorders,Rate,1991,1.7570736678081447,2.470097059574275,1.1716303708413558
Deaths,New Hampshire,Both,60-64 years,Opioid use disorders,Rate,1991,1.3150521388140126,1.8990491721007359,0.8641161658393574
Deaths,Nebraska,Both,15-19 years,Opioid use disorders,Rate,1992,0.269805796336672,0.4015783324509446,0.17766713328137682
Deaths,Nebraska,Both,20-24 years,Opioid use disorders,Rate,1992,0.8084789875556444,1.183569850146403,0.5299073947047248
Deaths,Nebraska,Both,25-29 years,Opioid use disorders,Rate,1992,1.1524710675134422,1.67745507242768,0.7655366840782925
Deaths,Nebraska,Both,30-34 years,Opioid use disorders,Rate,1992,1.180489387861651,1.6587632759471855,0.8312929596750499
Deaths,Nebraska,Both,35-39 years,Opioid use disorders,Rate,1992,1.3678129681686646,1.9097712877629585,0.947955705190208
Deaths,Nebraska,Both,40-44 years,Opioid use disorders,Rate,1992,1.3767979262458878,1.9527292590751857,0.9372355563091845
Deaths,Nebraska,Both,45-49 years,Opioid use disorders,Rate,1992,1.2954787559637306,1.8411433090444649,0.8708261610241758
Deaths,Nebraska,Both,50-54 years,Opioid use disorders,Rate,1992,1.1247064551876595,1.426275421815603,0.864459930668493
Deaths,Nebraska,Both,55-59 years,Opioid use disorders,Rate,1992,0.8572263712336521,1.144270594548244,0.6180304569262943
Deaths,Nebraska,Both,60-64 years,Opioid use disorders,Rate,1992,0.555049709533071,0.779625418802599,0.3837975714993619
Deaths,West Virginia,Both,15-19 years,Opioid use disorders,Rate,1991,0.6249992356984284,0.8933888671744896,0.40989541068170354
Deaths,West Virginia,Both,20-24 years,Opioid use disorders,Rate,1991,1.664983883137719,2.320333893496143,1.1590314627531324
Deaths,West Virginia,Both,25-29 years,Opioid use disorders,Rate,1991,2.711280950698071,3.7663500557843244,1.9259646924938396
Deaths,West Virginia,Both,30-34 years,Opioid use disorders,Rate,1991,2.8405129443534936,3.910718530517791,1.9482810917467182
Deaths,West Virginia,Both,35-39 years,Opioid use disorders,Rate,1991,2.7071550690941693,3.730426327606707,1.8676397974986687
Deaths,West Virginia,Both,40-44 years,Opioid use disorders,Rate,1991,2.2169891480075905,3.0697393396744435,1.524194077227152
Deaths,West Virginia,Both,45-49 years,Opioid use disorders,Rate,1991,1.9732174001663305,2.6106547519679117,1.4667984871644848
Deaths,West Virginia,Both,50-54 years,Opioid use disorders,Rate,1991,1.8594218534312308,2.4263028403491376,1.365858508790767
Deaths,West Virginia,Both,55-59 years,Opioid use disorders,Rate,1991,1.6080602454930868,2.123286239708643,1.1869532667961424
Deaths,West Virginia,Both,60-64 years,Opioid use disorders,Rate,1991,1.2909776237299246,1.7077222301293773,0.9697807040879348
Deaths,Tennessee,Both,15-19 years,Opioid use disorders,Rate,1990,0.45707837881093877,0.6467169263100618,0.3272966682536336
Deaths,Tennessee,Both,20-24 years,Opioid use disorders,Rate,1990,1.3380366394945824,1.9440109096602423,0.8957492110802574
Deaths,Tennessee,Both,25-29 years,Opioid use disorders,Rate,1990,2.1293005294797593,3.0234708352839474,1.4491633218846984
Deaths,Tennessee,Both,30-34 years,Opioid use disorders,Rate,1990,2.720399014981352,3.8166855772805146,1.903732725419285
Deaths,Tennessee,Both,35-39 years,Opioid use disorders,Rate,1990,2.5623668119094916,3.5388344446105813,1.7099037979871599
Deaths,Tennessee,Both,40-44 years,Opioid use disorders,Rate,1990,2.2299921008697092,3.2030889111151093,1.512481148411208
Deaths,Tennessee,Both,45-49 years,Opioid use disorders,Rate,1990,1.7788453687303973,2.5111845193421596,1.1480429382323023
Deaths,Tennessee,Both,50-54 years,Opioid use disorders,Rate,1990,1.3209546342797625,1.8028546189132615,0.9532447384787822
Deaths,Tennessee,Both,55-59 years,Opioid use disorders,Rate,1990,1.0093141032382837,1.3348222501280205,0.7408195435169995
Deaths,Tennessee,Both,60-64 years,Opioid use disorders,Rate,1990,0.9187515759183077,1.224564479841961,0.674103758250662
Deaths,California,Both,15-19 years,Opioid use disorders,Rate,1991,0.5799163752113706,0.8517488756795456,0.3754055562198625
Deaths,California,Both,20-24 years,Opioid use disorders,Rate,1991,2.518243101587864,3.391792144643668,1.7753338657265552
Deaths,California,Both,25-29 years,Opioid use disorders,Rate,1991,5.141425176474001,6.8704347953899525,3.6928952175148306
Deaths,California,Both,30-34 years,Opioid use disorders,Rate,1991,7.367565517997606,9.790650052181286,5.411939959624763
Deaths,California,Both,35-39 years,Opioid use disorders,Rate,1991,9.011348907262901,11.50752042083579,6.777051432884052
Deaths,California,Both,40-44 years,Opioid use disorders,Rate,1991,8.116949469915426,10.853368891649707,5.941393224241212
Deaths,California,Both,45-49 years,Opioid use disorders,Rate,1991,5.555985522150089,7.415530949530287,4.000224435739938
Deaths,California,Both,50-54 years,Opioid use disorders,Rate,1991,3.365500068004996,4.50445207530457,2.4826920679334314
Deaths,California,Both,55-59 years,Opioid use disorders,Rate,1991,2.2075760797656407,3.0161521341304827,1.5254490254262527
Deaths,California,Both,60-64 years,Opioid use disorders,Rate,1991,1.5004888341652374,2.0008848905245684,1.1115512529843554
Deaths,Kentucky,Both,15-19 years,Opioid use disorders,Rate,1991,0.5805821434923507,0.8326769715209794,0.3870339257101483
Deaths,Kentucky,Both,20-24 years,Opioid use disorders,Rate,1991,1.5689264756273449,2.2045295564832874,1.102233062789271
Deaths,Kentucky,Both,25-29 years,Opioid use disorders,Rate,1991,2.118000535386415,3.0620475038234223,1.4707315382254416
Deaths,Kentucky,Both,30-34 years,Opioid use disorders,Rate,1991,2.510622733521891,3.5068382497603108,1.6970439166601101
Deaths,Kentucky,Both,35-39 years,Opioid use disorders,Rate,1991,2.7198784620118177,3.805182774787826,1.915206360440362
Deaths,Kentucky,Both,40-44 years,Opioid use disorders,Rate,1991,2.40936740891821,3.5133809521660715,1.6061786732439862
Deaths,Kentucky,Both,45-49 years,Opioid use disorders,Rate,1991,2.0053052250425107,2.790750744106776,1.3878358780592834
Deaths,Kentucky,Both,50-54 years,Opioid use disorders,Rate,1991,1.4683378675155685,2.097801908653898,1.00421723874981
Deaths,Kentucky,Both,55-59 years,Opioid use disorders,Rate,1991,1.3309528685247045,1.8238067057585945,0.9427253522810146
Deaths,Kentucky,Both,60-64 years,Opioid use disorders,Rate,1991,1.0689457662230226,1.3898729283512936,0.8033142874186276
Deaths,West Virginia,Both,15-19 years,Opioid use disorders,Rate,1992,0.6261120148703253,0.9042633670506706,0.4042834425060221
Deaths,West Virginia,Both,20-24 years,Opioid use disorders,Rate,1992,1.7025117731707318,2.392368851503403,1.1813516652320366
Deaths,West Virginia,Both,25-29 years,Opioid use disorders,Rate,1992,2.9039833940807243,4.055633049540298,2.0400606830417884
Deaths,West Virginia,Both,30-34 years,Opioid use disorders,Rate,1992,2.8978503869735492,3.9843644075382847,2.0045186064104072
Deaths,West Virginia,Both,35-39 years,Opioid use disorders,Rate,1992,2.753478212628161,3.7720816102298653,1.9464853781359
Deaths,West Virginia,Both,40-44 years,Opioid use disorders,Rate,1992,2.3739474088536388,3.265868279505459,1.6467761876358054
Deaths,West Virginia,Both,45-49 years,Opioid use disorders,Rate,1992,2.0490593567392175,2.737990552940574,1.5324937751453405
Deaths,West Virginia,Both,50-54 years,Opioid use disorders,Rate,1992,1.9070221128765261,2.5067321120653956,1.4153557697305486
Deaths,West Virginia,Both,55-59 years,Opioid use disorders,Rate,1992,1.6007661211436333,2.1443330731433607,1.172651144150607
Deaths,West Virginia,Both,60-64 years,Opioid use disorders,Rate,1992,1.3460928571858344,1.7836603402980382,1.006590266122809
Deaths,New Hampshire,Both,15-19 years,Opioid use disorders,Rate,1992,0.5687275492678769,0.8528304849097956,0.36526529511813266
Deaths,New Hampshire,Both,20-24 years,Opioid use disorders,Rate,1992,1.3894267539499876,2.058793520703783,0.9271410604277045
Deaths,New Hampshire,Both,25-29 years,Opioid use disorders,Rate,1992,1.9016209727202438,2.674828419340867,1.2480121411714309
Deaths,New Hampshire,Both,30-34 years,Opioid use disorders,Rate,1992,1.9127212178942885,2.6014928195096205,1.3585626936153996
Deaths,New Hampshire,Both,35-39 years,Opioid use disorders,Rate,1992,2.121244147827328,2.9934842777029886,1.50134974371794
Deaths,New Hampshire,Both,40-44 years,Opioid use disorders,Rate,1992,2.587428287531775,3.6155764487495317,1.8218083602505908
Deaths,New Hampshire,Both,45-49 years,Opioid use disorders,Rate,1992,2.2580181041784306,3.1632798701653724,1.593626195454269
Deaths,New Hampshire,Both,50-54 years,Opioid use disorders,Rate,1992,2.1021870979346358,2.9174327089488186,1.495093381589265
Deaths,New Hampshire,Both,55-59 years,Opioid use disorders,Rate,1992,1.7619113455201347,2.456123300161183,1.1878982632649724
Deaths,New Hampshire,Both,60-64 years,Opioid use disorders,Rate,1992,1.3060495778821837,1.8788751579517358,0.8733298368420114
Deaths,Nebraska,Both,15-19 years,Opioid use disorders,Rate,1990,0.2718492970064944,0.4059491999549472,0.17720395190858226
Deaths,Nebraska,Both,20-24 years,Opioid use disorders,Rate,1990,0.750012444281495,1.0860513734332846,0.4946474286631841
Deaths,Nebraska,Both,25-29 years,Opioid use disorders,Rate,1990,0.9986385963600458,1.456662872013333,0.665474304480741
Deaths,Nebraska,Both,30-34 years,Opioid use disorders,Rate,1990,1.062879524546172,1.5107714874592109,0.727772664960639
Deaths,Nebraska,Both,35-39 years,Opioid use disorders,Rate,1990,1.1827250696906355,1.6495289484764293,0.8150419488054352
Deaths,Nebraska,Both,40-44 years,Opioid use disorders,Rate,1990,1.1953620771219133,1.7240468441727574,0.8110542283817415
Deaths,Nebraska,Both,45-49 years,Opioid use disorders,Rate,1990,1.157708738012984,1.6286228504901943,0.7750102364095964
Deaths,Nebraska,Both,50-54 years,Opioid use disorders,Rate,1990,1.0017270121350672,1.297879651748153,0.7640341507003503
Deaths,Nebraska,Both,55-59 years,Opioid use disorders,Rate,1990,0.7506922157547127,0.9965681580106168,0.5465178526426856
Deaths,Nebraska,Both,60-64 years,Opioid use disorders,Rate,1990,0.5136960779008856,0.709014462795592,0.3597010597839902
Deaths,Hawaii,Both,15-19 years,Opioid use disorders,Rate,1990,0.3988010073293299,0.607631199980401,0.23821333795199412
Deaths,Hawaii,Both,20-24 years,Opioid use disorders,Rate,1990,1.143516871294086,1.6512596407234996,0.730799303498348
Deaths,Hawaii,Both,25-29 years,Opioid use disorders,Rate,1990,1.8692675998108497,2.5993031745047617,1.2644464033788105
Deaths,Hawaii,Both,30-34 years,Opioid use disorders,Rate,1990,2.0032890696234205,2.8581931827328253,1.3553826266417013
Deaths,Hawaii,Both,35-39 years,Opioid use disorders,Rate,1990,2.0474357308854096,2.823846978762789,1.4529698870760095
Deaths,Hawaii,Both,40-44 years,Opioid use disorders,Rate,1990,2.431622218151173,3.283560975377372,1.719895680074691
Deaths,Hawaii,Both,45-49 years,Opioid use disorders,Rate,1990,2.162634584447726,3.2086402740857323,1.4180255984815309
Deaths,Hawaii,Both,50-54 years,Opioid use disorders,Rate,1990,1.636472512525717,2.297208052848142,1.1157895317198043
Deaths,Hawaii,Both,55-59 years,Opioid use disorders,Rate,1990,1.1814589522593082,1.7461679723202712,0.7929199029203757
Deaths,Hawaii,Both,60-64 years,Opioid use disorders,Rate,1990,0.7243123865346817,1.030612528341317,0.4867382731338047
Deaths,North Dakota,Both,15-19 years,Opioid use disorders,Rate,1991,0.1892246122340818,0.29413615428382617,0.11709380270000257
Deaths,North Dakota,Both,20-24 years,Opioid use disorders,Rate,1991,0.5752603326084509,0.8396370164799091,0.3829645291046186
Deaths,North Dakota,Both,25-29 years,Opioid use disorders,Rate,1991,0.7552835324611625,1.0834342848866756,0.5020473508701969
Deaths,North Dakota,Both,30-34 years,Opioid use disorders,Rate,1991,0.8025542144396256,1.1334585214353363,0.5569165039993873
Deaths,North Dakota,Both,35-39 years,Opioid use disorders,Rate,1991,0.9775335990851508,1.3645671412563531,0.6731069592551675
Deaths,North Dakota,Both,40-44 years,Opioid use disorders,Rate,1991,1.1389822438146704,1.6180920210236194,0.7584367686331839
Deaths,North Dakota,Both,45-49 years,Opioid use disorders,Rate,1991,1.0316807527133045,1.4521385628891226,0.6930934221657342
Deaths,North Dakota,Both,50-54 years,Opioid use disorders,Rate,1991,0.7552838776868204,1.0453168885562258,0.5135532838667219
Deaths,North Dakota,Both,55-59 years,Opioid use disorders,Rate,1991,0.6134719288209235,0.8933188991809308,0.4091756748088878
Deaths,North Dakota,Both,60-64 years,Opioid use disorders,Rate,1991,0.40021256279568357,0.5691790604258326,0.27518537712656743
Deaths,New Hampshire,Both,15-19 years,Opioid use disorders,Rate,1990,0.5252769520434082,0.7884803280605972,0.3291983305976805
Deaths,New Hampshire,Both,20-24 years,Opioid use disorders,Rate,1990,1.2762395026777789,1.8792151375502735,0.8624221024535802
Deaths,New Hampshire,Both,25-29 years,Opioid use disorders,Rate,1990,1.964935993512951,2.7392814667914904,1.33991004034035
Deaths,New Hampshire,Both,30-34 years,Opioid use disorders,Rate,1990,1.8636177606858066,2.5110980215726557,1.2990848488743232
Deaths,New Hampshire,Both,35-39 years,Opioid use disorders,Rate,1990,2.149155975753287,2.9863393889294794,1.5103644105649596
Deaths,New Hampshire,Both,40-44 years,Opioid use disorders,Rate,1990,2.1355653241589603,2.963030830929241,1.5062072686022765
Deaths,New Hampshire,Both,45-49 years,Opioid use disorders,Rate,1990,2.015668482752302,2.81005628539406,1.4305842510688624
Deaths,New Hampshire,Both,50-54 years,Opioid use disorders,Rate,1990,1.9982779228272998,2.7274280391635486,1.438388254712318
Deaths,New Hampshire,Both,55-59 years,Opioid use disorders,Rate,1990,1.7175603257758705,2.4563592721790366,1.1284207220423657
Deaths,New Hampshire,Both,60-64 years,Opioid use disorders,Rate,1990,1.2698939410363639,1.8525410293655542,0.8411790401938511
Deaths,Nebraska,Both,15-19 years,Opioid use disorders,Rate,1991,0.26784856844492627,0.39797442356927465,0.17543001372614692
Deaths,Nebraska,Both,20-24 years,Opioid use disorders,Rate,1991,0.7967782939087271,1.180421846999439,0.523628473917242
Deaths,Nebraska,Both,25-29 years,Opioid use disorders,Rate,1991,1.077498977622722,1.5745427161836056,0.7053477992271227
Deaths,Nebraska,Both,30-34 years,Opioid use disorders,Rate,1991,1.1253810161414968,1.6053198129463337,0.7831420666950845
Deaths,Nebraska,Both,35-39 years,Opioid use disorders,Rate,1991,1.2558151370593986,1.7499478847537742,0.8773768375199734
Deaths,Nebraska,Both,40-44 years,Opioid use disorders,Rate,1991,1.249879362011579,1.7582817839893645,0.8441834157228741
Deaths,Nebraska,Both,45-49 years,Opioid use disorders,Rate,1991,1.2091614167458187,1.6997086227796296,0.8045799022694373
Deaths,Nebraska,Both,50-54 years,Opioid use disorders,Rate,1991,1.0499613791261593,1.3324175239215716,0.8038604367417826
Deaths,Nebraska,Both,55-59 years,Opioid use disorders,Rate,1991,0.7865436399641845,1.039972926697801,0.5730063818161282
Deaths,Nebraska,Both,60-64 years,Opioid use disorders,Rate,1991,0.5275360841621917,0.7373246735590462,0.3629922309832116
Deaths,North Dakota,Both,15-19 years,Opioid use disorders,Rate,1992,0.20212127067122077,0.31161109554890515,0.12405435324386072
Deaths,North Dakota,Both,20-24 years,Opioid use disorders,Rate,1992,0.570996227820294,0.8413613666247265,0.3762392746465154
Deaths,Ohio,Both,15-19 years,Opioid use disorders,Rate,1992,0.39634167301252554,0.5609661076128956,0.26905776435451256
Deaths,Ohio,Both,20-24 years,Opioid use disorders,Rate,1992,0.9867705114899806,1.339466334089932,0.6992183117835651
Deaths,Ohio,Both,25-29 years,Opioid use disorders,Rate,1992,1.757799923367042,2.5139605550170065,1.1681255656765335
Deaths,Ohio,Both,30-34 years,Opioid use disorders,Rate,1992,2.2753864198746463,3.084783624811333,1.5874317319507436
Deaths,Ohio,Both,35-39 years,Opioid use disorders,Rate,1992,2.8872910456672325,3.9573204224504557,2.0330376715501344
Deaths,Ohio,Both,40-44 years,Opioid use disorders,Rate,1992,2.6223602466851914,3.618281162725759,1.800348323610987
Deaths,Ohio,Both,45-49 years,Opioid use disorders,Rate,1992,1.6146663720075334,2.3947538605163596,1.0506670460271703
Deaths,Ohio,Both,50-54 years,Opioid use disorders,Rate,1992,1.0593207932818038,1.4714662606210476,0.7305775660492875
Deaths,Ohio,Both,55-59 years,Opioid use disorders,Rate,1992,0.8754679924734363,1.2296952478278806,0.6011812692198956
Deaths,Ohio,Both,60-64 years,Opioid use disorders,Rate,1992,0.7419643789492407,0.9583669283910788,0.5659140826835322
Deaths,North Dakota,Both,25-29 years,Opioid use disorders,Rate,1992,0.8062243694837719,1.1549375910787187,0.5369804024131205
Deaths,North Dakota,Both,30-34 years,Opioid use disorders,Rate,1992,0.8807091786340817,1.2208599830817122,0.6153846214016823
Deaths,North Dakota,Both,35-39 years,Opioid use disorders,Rate,1992,1.0715221591030262,1.4953559124997373,0.7322026452018859
Deaths,North Dakota,Both,40-44 years,Opioid use disorders,Rate,1992,1.1435861907268534,1.636863754232541,0.7485333845403255
Deaths,North Dakota,Both,45-49 years,Opioid use disorders,Rate,1992,1.063550493719991,1.4917001720671998,0.7179193038656533
Deaths,North Dakota,Both,50-54 years,Opioid use disorders,Rate,1992,0.8654448692318245,1.222466076247483,0.5902233487395643
Deaths,North Dakota,Both,55-59 years,Opioid use disorders,Rate,1992,0.6559160723867168,0.9572149061157554,0.44590045188992183
Deaths,North Dakota,Both,60-64 years,Opioid use disorders,Rate,1992,0.4209562851090256,0.6075579417967096,0.2827875459678963
Deaths,Kentucky,Both,15-19 years,Opioid use disorders,Rate,1992,0.6392502069083343,0.9142793467035242,0.417708314255087
Deaths,Kentucky,Both,20-24 years,Opioid use disorders,Rate,1992,1.5979480436356361,2.246118584242362,1.137402721877424
Deaths,Kentucky,Both,25-29 years,Opioid use disorders,Rate,1992,2.16026834538908,3.135893048573685,1.496980260805764
Deaths,Kentucky,Both,30-34 years,Opioid use disorders,Rate,1992,2.5367886982587233,3.51327619436837,1.7100659365685935
Deaths,Kentucky,Both,35-39 years,Opioid use disorders,Rate,1992,2.992517350805976,4.079760471821801,2.125305227386294
