"","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"51",0.004857,0.004768,0.004802,0.004738,0.004757,0.004667,0.004648,0.004457,0.004536,0.004537,0.004534,0.004521,0.004456,0.00438,0.0044,0.004256,0.004217,0.005015,0.005743,0.004856,0.004419
"52",0.005111,0.005171,0.005322,0.005165,0.005034,0.005066,0.005144,0.004976,0.004951,0.004904,0.004851,0.004875,0.004893,0.004893,0.004767,0.004689,0.004602,0.005527,0.006191,0.00528,0.004739
"53",0.005416,0.005415,0.005583,0.005535,0.005428,0.005376,0.00546,0.005285,0.005312,0.005212,0.005274,0.005319,0.005331,0.005322,0.005217,0.005073,0.004929,0.005912,0.006658,0.005603,0.005197
"54",0.005975,0.005799,0.005826,0.005929,0.00579,0.005818,0.005775,0.005671,0.005754,0.005689,0.00567,0.005707,0.005754,0.005779,0.005675,0.005589,0.005479,0.006449,0.007146,0.00614,0.005538
"55",0.006461,0.006246,0.006319,0.006264,0.00634,0.00636,0.006252,0.006082,0.006196,0.006263,0.006247,0.006285,0.006253,0.006324,0.006311,0.006189,0.006115,0.007107,0.007757,0.006707,0.005992
"56",0.006859,0.006737,0.006664,0.006605,0.00658,0.006743,0.006694,0.006589,0.006633,0.006676,0.006728,0.006771,0.006715,0.006703,0.006662,0.006685,0.006512,0.007692,0.008489,0.007219,0.006467
"57",0.00752,0.007292,0.007338,0.007167,0.00712,0.007047,0.007238,0.007086,0.007124,0.007089,0.007159,0.007313,0.007325,0.007281,0.00728,0.007192,0.007122,0.008275,0.009103,0.007895,0.007211
"58",0.00825,0.007991,0.007809,0.007942,0.007608,0.007586,0.007539,0.007675,0.007568,0.007646,0.007713,0.007742,0.007813,0.007808,0.007744,0.007735,0.00761,0.00885,0.0098,0.00864,0.007776
"59",0.009203,0.008618,0.008663,0.008389,0.008323,0.008156,0.008131,0.00809,0.008169,0.008205,0.008186,0.00826,0.00833,0.008472,0.008426,0.008292,0.008259,0.009644,0.010584,0.009296,0.008402
"60",0.010018,0.009624,0.009409,0.009309,0.008958,0.009211,0.008959,0.008685,0.008692,0.008878,0.008931,0.009003,0.008992,0.009115,0.009239,0.009097,0.00902,0.010713,0.011379,0.010078,0.009134
"61",0.010863,0.010469,0.010222,0.009744,0.009633,0.009594,0.009483,0.009194,0.009178,0.00932,0.009471,0.009651,0.009522,0.009598,0.009579,0.00962,0.009622,0.011342,0.012376,0.01077,0.009881
"62",0.011822,0.011442,0.011442,0.010996,0.010429,0.010461,0.0102,0.010183,0.009933,0.009979,0.010048,0.01032,0.010326,0.01035,0.010243,0.010315,0.010392,0.012102,0.013214,0.011753,0.010686
"63",0.012724,0.012267,0.012359,0.011958,0.011661,0.011309,0.011243,0.010736,0.010899,0.010728,0.010775,0.010898,0.011214,0.01099,0.01107,0.0111,0.01103,0.013151,0.014159,0.012575,0.011646
"64",0.013968,0.013397,0.013273,0.012912,0.012721,0.012783,0.012011,0.011958,0.011669,0.011609,0.011605,0.011482,0.011668,0.011907,0.011873,0.011726,0.011727,0.013911,0.015185,0.013551,0.012259
"65",0.015033,0.014459,0.014187,0.013794,0.013827,0.013646,0.013351,0.012789,0.012546,0.01237,0.012581,0.012402,0.012551,0.012602,0.012784,0.012698,0.012592,0.01493,0.015991,0.014429,0.013156
